date,sex,year,deaths
2011-02-16,F,2011,25
2011-02-16,M,2011,32
2011-02-17,F,2011,46
2011-02-17,M,2011,35
2011-02-18,F,2011,44
2011-02-18,M,2011,32
2011-02-19,F,2011,40
2011-02-19,M,2011,39
2011-02-20,F,2011,48
2011-02-20,M,2011,43
2011-02-21,F,2011,31
2011-02-21,M,2011,44
2011-02-22,F,2011,43
2011-02-22,M,2011,38
2011-02-23,F,2011,31
2011-02-23,M,2011,34
2011-02-24,F,2011,29
2011-02-24,M,2011,38
2011-02-25,F,2011,42
2011-02-25,M,2011,36
2011-02-26,F,2011,26
2011-02-26,M,2011,35
2011-02-27,F,2011,29
2011-02-27,M,2011,29
2011-02-28,F,2011,32
2011-02-28,M,2011,35
2011-03-01,F,2011,32
2011-03-01,M,2011,25
2011-03-02,F,2011,30
2011-03-02,M,2011,39
2011-03-03,F,2011,43
2011-03-03,M,2011,32
2011-03-04,F,2011,38
2011-03-04,M,2011,32
2011-03-05,F,2011,28
2011-03-05,M,2011,25
2011-03-06,F,2011,39
2011-03-06,M,2011,30
2011-03-07,F,2011,37
2011-03-07,M,2011,43
2011-03-08,F,2011,38
2011-03-08,M,2011,29
2011-03-09,F,2011,37
2011-03-09,M,2011,34
2011-03-10,F,2011,31
2011-03-10,M,2011,37
2011-03-11,F,2011,29
2011-03-11,M,2011,49
2011-03-12,F,2011,26
2011-03-12,M,2011,33
2011-03-13,F,2011,41
2011-03-13,M,2011,28
2011-03-14,F,2011,41
2011-03-14,M,2011,27
2011-03-15,F,2011,59
2011-03-15,M,2011,27
2011-03-16,F,2011,35
2011-03-16,M,2011,33
2011-03-17,F,2011,33
2011-03-17,M,2011,25
2011-03-18,F,2011,38
2011-03-18,M,2011,41
2011-03-19,F,2011,39
2011-03-19,M,2011,23
2011-03-20,F,2011,34
2011-03-20,M,2011,43
2011-03-21,F,2011,41
2011-03-21,M,2011,44
2011-03-22,F,2011,39
2011-03-22,M,2011,30
2011-03-23,F,2011,47
2011-03-23,M,2011,27
2011-03-24,F,2011,49
2011-03-24,M,2011,31
2011-03-25,F,2011,43
2011-03-25,M,2011,34
2011-03-26,F,2011,26
2011-03-26,M,2011,33
2011-03-27,F,2011,40
2011-03-27,M,2011,31
2011-03-28,F,2011,40
2011-03-28,M,2011,42
2011-03-29,F,2011,45
2011-03-29,M,2011,40
2011-03-30,F,2011,43
2011-03-30,M,2011,40
2011-03-31,F,2011,38
2011-03-31,M,2011,40
2011-04-01,F,2011,43
2011-04-01,M,2011,39
2011-04-02,F,2011,31
2011-04-02,M,2011,32
2011-04-03,F,2011,34
2011-04-03,M,2011,41
2011-04-04,F,2011,28
2011-04-04,M,2011,35
2011-04-05,F,2011,40
2011-04-05,M,2011,39
2011-04-06,F,2011,36
2011-04-06,M,2011,32
2011-04-07,F,2011,34
2011-04-07,M,2011,49
2011-04-08,F,2011,31
2011-04-08,M,2011,32
2011-04-09,F,2011,37
2011-04-09,M,2011,35
2011-04-10,F,2011,21
2011-04-10,M,2011,46
2011-04-11,F,2011,33
2011-04-11,M,2011,30
2011-04-12,F,2011,36
2011-04-12,M,2011,39
2011-04-13,F,2011,40
2011-04-13,M,2011,28
2011-04-14,F,2011,27
2011-04-14,M,2011,32
2011-04-15,F,2011,33
2011-04-15,M,2011,24
2011-04-16,F,2011,30
2011-04-16,M,2011,38
2011-04-17,F,2011,33
2011-04-17,M,2011,28
2011-04-18,F,2011,31
2011-04-18,M,2011,44
2011-04-19,F,2011,34
2011-04-19,M,2011,36
2011-04-20,F,2011,35
2011-04-20,M,2011,30
2011-04-21,F,2011,29
2011-04-21,M,2011,32
2011-04-22,F,2011,45
2011-04-22,M,2011,35
2011-04-23,F,2011,35
2011-04-23,M,2011,31
2011-04-24,F,2011,29
2011-04-24,M,2011,32
2011-04-25,F,2011,35
2011-04-25,M,2011,36
2011-04-26,F,2011,28
2011-04-26,M,2011,40
2011-04-27,F,2011,36
2011-04-27,M,2011,36
2011-04-28,F,2011,32
2011-04-28,M,2011,32
2011-04-29,F,2011,28
2011-04-29,M,2011,50
2011-04-30,F,2011,33
2011-04-30,M,2011,37
2011-05-01,F,2011,33
2011-05-01,M,2011,29
2011-05-02,F,2011,41
2011-05-02,M,2011,28
2011-05-03,F,2011,35
2011-05-03,M,2011,36
2011-05-04,F,2011,50
2011-05-04,M,2011,33
2011-05-05,F,2011,34
2011-05-05,M,2011,39
2011-05-06,F,2011,31
2011-05-06,M,2011,49
2011-05-07,F,2011,32
2011-05-07,M,2011,31
2011-05-08,F,2011,34
2011-05-08,M,2011,33
2011-05-09,F,2011,25
2011-05-09,M,2011,43
2011-05-10,F,2011,30
2011-05-10,M,2011,28
2011-05-11,F,2011,36
2011-05-11,M,2011,32
2011-05-12,F,2011,29
2011-05-12,M,2011,42
2011-05-13,F,2011,33
2011-05-13,M,2011,33
2011-05-14,F,2011,36
2011-05-14,M,2011,32
2011-05-15,F,2011,36
2011-05-15,M,2011,26
2011-05-16,F,2011,35
2011-05-16,M,2011,38
2011-05-17,F,2011,28
2011-05-17,M,2011,36
2011-05-18,F,2011,38
2011-05-18,M,2011,32
2011-05-19,F,2011,39
2011-05-19,M,2011,29
2011-05-20,F,2011,49
2011-05-20,M,2011,42
2011-05-21,F,2011,21
2011-05-21,M,2011,25
2011-05-22,F,2011,25
2011-05-22,M,2011,35
2011-05-23,F,2011,30
2011-05-23,M,2011,28
2011-05-24,F,2011,32
2011-05-24,M,2011,24
2011-05-25,F,2011,29
2011-05-25,M,2011,38
2011-05-26,F,2011,33
2011-05-26,M,2011,27
2011-05-27,F,2011,41
2011-05-27,M,2011,34
2011-05-28,F,2011,26
2011-05-28,M,2011,37
2011-05-29,F,2011,37
2011-05-29,M,2011,27
2011-05-30,F,2011,38
2011-05-30,M,2011,33
2011-05-31,F,2011,35
2011-05-31,M,2011,36
2011-06-01,F,2011,30
2011-06-01,M,2011,24
2011-06-02,F,2011,35
2011-06-02,M,2011,33
2011-06-03,F,2011,36
2011-06-03,M,2011,30
2011-06-04,F,2011,39
2011-06-04,M,2011,40
2011-06-05,F,2011,29
2011-06-05,M,2011,35
2011-06-06,F,2011,38
2011-06-06,M,2011,33
2011-06-07,F,2011,23
2011-06-07,M,2011,36
2011-06-08,F,2011,33
2011-06-08,M,2011,38
2011-06-09,F,2011,38
2011-06-09,M,2011,29
2011-06-10,F,2011,31
2011-06-10,M,2011,37
2011-06-11,F,2011,30
2011-06-11,M,2011,33
2011-06-12,F,2011,35
2011-06-12,M,2011,33
2011-06-13,F,2011,31
2011-06-13,M,2011,43
2011-06-14,F,2011,31
2011-06-14,M,2011,29
2011-06-15,F,2011,33
2011-06-15,M,2011,28
2011-06-16,F,2011,26
2011-06-16,M,2011,29
2011-06-17,F,2011,31
2011-06-17,M,2011,23
2011-06-18,F,2011,30
2011-06-18,M,2011,34
2011-06-19,F,2011,33
2011-06-19,M,2011,31
2011-06-20,F,2011,36
2011-06-20,M,2011,28
2011-06-21,F,2011,41
2011-06-21,M,2011,39
2011-06-22,F,2011,33
2011-06-22,M,2011,32
2011-06-23,F,2011,29
2011-06-23,M,2011,34
2011-06-24,F,2011,33
2011-06-24,M,2011,36
2011-06-25,F,2011,22
2011-06-25,M,2011,37
2011-06-26,F,2011,30
2011-06-26,M,2011,44
2011-06-27,F,2011,31
2011-06-27,M,2011,33
2011-06-28,F,2011,33
2011-06-28,M,2011,41
2011-06-29,F,2011,22
2011-06-29,M,2011,30
2011-06-30,F,2011,27
2011-06-30,M,2011,36
2011-07-01,F,2011,32
2011-07-01,M,2011,29
2011-07-02,F,2011,24
2011-07-02,M,2011,29
2011-07-03,F,2011,28
2011-07-03,M,2011,29
2011-07-04,F,2011,39
2011-07-04,M,2011,32
2011-07-05,F,2011,40
2011-07-05,M,2011,31
2011-07-06,F,2011,30
2011-07-06,M,2011,37
2011-07-07,F,2011,25
2011-07-07,M,2011,24
2011-07-08,F,2011,34
2011-07-08,M,2011,31
2011-07-09,F,2011,37
2011-07-09,M,2011,29
2011-07-10,F,2011,35
2011-07-10,M,2011,37
2011-07-11,F,2011,37
2011-07-11,M,2011,28
2011-07-12,F,2011,34
2011-07-12,M,2011,26
2011-07-13,F,2011,34
2011-07-13,M,2011,28
2011-07-14,F,2011,27
2011-07-14,M,2011,29
2011-07-15,F,2011,37
2011-07-15,M,2011,39
2011-07-16,F,2011,31
2011-07-16,M,2011,42
2011-07-17,F,2011,29
2011-07-17,M,2011,31
2011-07-18,F,2011,24
2011-07-18,M,2011,33
2011-07-19,F,2011,33
2011-07-19,M,2011,34
2011-07-20,F,2011,42
2011-07-20,M,2011,30
2011-07-21,F,2011,30
2011-07-21,M,2011,37
2011-07-22,F,2011,39
2011-07-22,M,2011,23
2011-07-23,F,2011,28
2011-07-23,M,2011,30
2011-07-24,F,2011,42
2011-07-24,M,2011,32
2011-07-25,F,2011,36
2011-07-25,M,2011,32
2011-07-26,F,2011,27
2011-07-26,M,2011,27
2011-07-27,F,2011,19
2011-07-27,M,2011,32
2011-07-28,F,2011,24
2011-07-28,M,2011,30
2011-07-29,F,2011,30
2011-07-29,M,2011,29
2011-07-30,F,2011,21
2011-07-30,M,2011,36
2011-07-31,F,2011,30
2011-07-31,M,2011,28
2011-08-01,F,2011,23
2011-08-01,M,2011,37
2011-08-02,F,2011,22
2011-08-02,M,2011,30
2011-08-03,F,2011,24
2011-08-03,M,2011,18
2011-08-04,F,2011,28
2011-08-04,M,2011,43
2011-08-05,F,2011,20
2011-08-05,M,2011,26
2011-08-06,F,2011,37
2011-08-06,M,2011,27
2011-08-07,F,2011,34
2011-08-07,M,2011,25
2011-08-08,F,2011,40
2011-08-08,M,2011,37
2011-08-09,F,2011,26
2011-08-09,M,2011,23
2011-08-10,F,2011,28
2011-08-10,M,2011,28
2011-08-11,F,2011,36
2011-08-11,M,2011,30
2011-08-12,F,2011,28
2011-08-12,M,2011,25
2011-08-13,F,2011,24
2011-08-13,M,2011,29
2011-08-14,F,2011,21
2011-08-14,M,2011,24
2011-08-15,F,2011,31
2011-08-15,M,2011,50
2011-08-16,F,2011,19
2011-08-16,M,2011,24
2011-08-17,F,2011,26
2011-08-17,M,2011,19
2011-08-18,F,2011,32
2011-08-18,M,2011,18
2011-08-19,F,2011,27
2011-08-19,M,2011,28
2011-08-20,F,2011,26
2011-08-20,M,2011,23
2011-08-21,F,2011,24
2011-08-21,M,2011,23
2011-08-22,F,2011,26
2011-08-22,M,2011,26
2011-08-23,F,2011,31
2011-08-23,M,2011,40
2011-08-24,F,2011,33
2011-08-24,M,2011,26
2011-08-25,F,2011,35
2011-08-25,M,2011,35
2011-08-26,F,2011,30
2011-08-26,M,2011,29
2011-08-27,F,2011,26
2011-08-27,M,2011,26
2011-08-28,F,2011,35
2011-08-28,M,2011,30
2011-08-29,F,2011,25
2011-08-29,M,2011,28
2011-08-30,F,2011,24
2011-08-30,M,2011,23
2011-08-31,F,2011,20
2011-08-31,M,2011,32
2011-09-01,F,2011,48
2011-09-01,M,2011,45
2011-09-02,F,2011,29
2011-09-02,M,2011,40
2011-09-03,F,2011,38
2011-09-03,M,2011,34
2011-09-04,F,2011,34
2011-09-04,M,2011,24
2011-09-05,F,2011,38
2011-09-05,M,2011,31
2011-09-06,F,2011,33
2011-09-06,M,2011,33
2011-09-07,F,2011,35
2011-09-07,M,2011,33
2011-09-08,F,2011,40
2011-09-08,M,2011,47
2011-09-09,F,2011,27
2011-09-09,M,2011,34
2011-09-10,F,2011,29
2011-09-10,M,2011,26
2011-09-11,F,2011,26
2011-09-11,M,2011,26
2011-09-12,F,2011,39
2011-09-12,M,2011,27
2011-09-13,F,2011,25
2011-09-13,M,2011,32
2011-09-14,F,2011,24
2011-09-14,M,2011,30
2011-09-15,F,2011,23
2011-09-15,M,2011,32
2011-09-16,F,2011,36
2011-09-16,M,2011,35
2011-09-17,F,2011,31
2011-09-17,M,2011,37
2011-09-18,F,2011,31
2011-09-18,M,2011,30
2011-09-19,F,2011,28
2011-09-19,M,2011,40
2011-09-20,F,2011,36
2011-09-20,M,2011,39
2011-09-21,F,2011,27
2011-09-21,M,2011,31
2011-09-22,F,2011,35
2011-09-22,M,2011,32
2011-09-23,F,2011,32
2011-09-23,M,2011,34
2011-09-24,F,2011,27
2011-09-24,M,2011,25
2011-09-25,F,2011,37
2011-09-25,M,2011,41
2011-09-26,F,2011,34
2011-09-26,M,2011,29
2011-09-27,F,2011,41
2011-09-27,M,2011,29
2011-09-28,F,2011,38
2011-09-28,M,2011,45
2011-09-29,F,2011,40
2011-09-29,M,2011,39
2011-09-30,F,2011,38
2011-09-30,M,2011,41
2011-10-01,F,2011,40
2011-10-01,M,2011,35
2011-10-02,F,2011,32
2011-10-02,M,2011,35
2011-10-03,F,2011,34
2011-10-03,M,2011,38
2011-10-04,F,2011,36
2011-10-04,M,2011,32
2011-10-05,F,2011,34
2011-10-05,M,2011,34
2011-10-06,F,2011,26
2011-10-06,M,2011,29
2011-10-07,F,2011,35
2011-10-07,M,2011,15
2011-10-08,F,2011,41
2011-10-08,M,2011,42
2011-10-09,F,2011,39
2011-10-09,M,2011,30
2011-10-10,F,2011,39
2011-10-10,M,2011,37
2011-10-11,F,2011,28
2011-10-11,M,2011,34
2011-10-12,F,2011,31
2011-10-12,M,2011,24
2011-10-13,F,2011,26
2011-10-13,M,2011,28
2011-10-14,F,2011,40
2011-10-14,M,2011,39
2011-10-15,F,2011,29
2011-10-15,M,2011,36
2011-10-16,F,2011,24
2011-10-16,M,2011,29
2011-10-17,F,2011,23
2011-10-17,M,2011,42
2011-10-18,F,2011,37
2011-10-18,M,2011,27
2011-10-19,F,2011,29
2011-10-19,M,2011,30
2011-10-20,F,2011,37
2011-10-20,M,2011,25
2011-10-21,F,2011,40
2011-10-21,M,2011,38
2011-10-22,F,2011,35
2011-10-22,M,2011,41
2011-10-23,F,2011,35
2011-10-23,M,2011,25
2011-10-24,F,2011,33
2011-10-24,M,2011,33
2011-10-25,F,2011,33
2011-10-25,M,2011,38
2011-10-26,F,2011,20
2011-10-26,M,2011,34
2011-10-27,F,2011,33
2011-10-27,M,2011,43
2011-10-28,F,2011,27
2011-10-28,M,2011,28
2011-10-29,F,2011,35
2011-10-29,M,2011,28
2011-10-30,F,2011,36
2011-10-30,M,2011,34
2011-10-31,F,2011,35
2011-10-31,M,2011,35
2011-11-01,F,2011,36
2011-11-01,M,2011,41
2011-11-02,F,2011,40
2011-11-02,M,2011,25
2011-11-03,F,2011,27
2011-11-03,M,2011,33
2011-11-04,F,2011,36
2011-11-04,M,2011,29
2011-11-05,F,2011,36
2011-11-05,M,2011,37
2011-11-06,F,2011,23
2011-11-06,M,2011,33
2011-11-07,F,2011,37
2011-11-07,M,2011,23
2011-11-08,F,2011,44
2011-11-08,M,2011,35
2011-11-09,F,2011,28
2011-11-09,M,2011,51
2011-11-10,F,2011,28
2011-11-10,M,2011,30
2011-11-11,F,2011,32
2011-11-11,M,2011,43
2011-11-12,F,2011,24
2011-11-12,M,2011,31
2011-11-13,F,2011,44
2011-11-13,M,2011,32
2011-11-14,F,2011,37
2011-11-14,M,2011,38
2011-11-15,F,2011,34
2011-11-15,M,2011,30
2011-11-16,F,2011,31
2011-11-16,M,2011,37
2011-11-17,F,2011,30
2011-11-17,M,2011,29
2011-11-18,F,2011,32
2011-11-18,M,2011,39
2011-11-19,F,2011,35
2011-11-19,M,2011,28
2011-11-20,F,2011,39
2011-11-20,M,2011,30
2011-11-21,F,2011,32
2011-11-21,M,2011,33
2011-11-22,F,2011,30
2011-11-22,M,2011,45
2011-11-23,F,2011,27
2011-11-23,M,2011,30
2011-11-24,F,2011,37
2011-11-24,M,2011,33
2011-11-25,F,2011,31
2011-11-25,M,2011,25
2011-11-26,F,2011,28
2011-11-26,M,2011,32
2011-11-27,F,2011,30
2011-11-27,M,2011,28
2011-11-28,F,2011,34
2011-11-28,M,2011,37
2011-11-29,F,2011,44
2011-11-29,M,2011,32
2011-11-30,F,2011,33
2011-11-30,M,2011,36
2011-12-01,F,2011,33
2011-12-01,M,2011,46
2011-12-02,F,2011,27
2011-12-02,M,2011,29
2011-12-03,F,2011,35
2011-12-03,M,2011,35
2011-12-04,F,2011,47
2011-12-04,M,2011,32
2011-12-05,F,2011,32
2011-12-05,M,2011,33
2011-12-06,F,2011,37
2011-12-06,M,2011,26
2011-12-07,F,2011,36
2011-12-07,M,2011,44
2011-12-08,F,2011,40
2011-12-08,M,2011,40
2011-12-09,F,2011,27
2011-12-09,M,2011,33
2011-12-10,F,2011,38
2011-12-10,M,2011,38
2011-12-11,F,2011,48
2011-12-11,M,2011,39
2011-12-12,F,2011,37
2011-12-12,M,2011,42
2011-12-13,F,2011,28
2011-12-13,M,2011,29
2011-12-14,F,2011,38
2011-12-14,M,2011,32
2011-12-15,F,2011,47
2011-12-15,M,2011,31
2011-12-16,F,2011,48
2011-12-16,M,2011,43
2011-12-17,F,2011,41
2011-12-17,M,2011,41
2011-12-18,F,2011,34
2011-12-18,M,2011,32
2011-12-19,F,2011,33
2011-12-19,M,2011,48
2011-12-20,F,2011,46
2011-12-20,M,2011,40
2011-12-21,F,2011,37
2011-12-21,M,2011,35
2011-12-22,F,2011,42
2011-12-22,M,2011,45
2011-12-23,F,2011,26
2011-12-23,M,2011,42
2011-12-24,F,2011,41
2011-12-24,M,2011,45
2011-12-25,F,2011,33
2011-12-25,M,2011,35
2011-12-26,F,2011,40
2011-12-26,M,2011,44
2011-12-27,F,2011,42
2011-12-27,M,2011,42
2011-12-28,F,2011,38
2011-12-28,M,2011,36
2011-12-29,F,2011,30
2011-12-29,M,2011,32
2011-12-30,F,2011,39
2011-12-30,M,2011,48
2011-12-31,F,2011,43
2011-12-31,M,2011,40
2012-01-01,F,2012,36
2012-01-01,M,2012,44
2012-01-02,F,2012,39
2012-01-02,M,2012,50
2012-01-03,F,2012,43
2012-01-03,M,2012,49
2012-01-04,F,2012,38
2012-01-04,M,2012,45
2012-01-05,F,2012,39
2012-01-05,M,2012,45
2012-01-06,F,2012,48
2012-01-06,M,2012,49
2012-01-07,F,2012,36
2012-01-07,M,2012,36
2012-01-08,F,2012,35
2012-01-08,M,2012,34
2012-01-09,F,2012,41
2012-01-09,M,2012,43
2012-01-10,F,2012,44
2012-01-10,M,2012,47
2012-01-11,F,2012,44
2012-01-11,M,2012,32
2012-01-12,F,2012,30
2012-01-12,M,2012,34
2012-01-13,F,2012,33
2012-01-13,M,2012,41
2012-01-14,F,2012,34
2012-01-14,M,2012,40
2012-01-15,F,2012,36
2012-01-15,M,2012,51
2012-01-16,F,2012,28
2012-01-16,M,2012,51
2012-01-17,F,2012,39
2012-01-17,M,2012,51
2012-01-18,F,2012,44
2012-01-18,M,2012,46
2012-01-19,F,2012,38
2012-01-19,M,2012,48
2012-01-20,F,2012,35
2012-01-20,M,2012,45
2012-01-21,F,2012,53
2012-01-21,M,2012,35
2012-01-22,F,2012,32
2012-01-22,M,2012,28
2012-01-23,F,2012,33
2012-01-23,M,2012,38
2012-01-24,F,2012,47
2012-01-24,M,2012,35
2012-01-25,F,2012,32
2012-01-25,M,2012,37
2012-01-26,F,2012,37
2012-01-26,M,2012,40
2012-01-27,F,2012,39
2012-01-27,M,2012,41
2012-01-28,F,2012,33
2012-01-28,M,2012,28
2012-01-29,F,2012,28
2012-01-29,M,2012,35
2012-01-30,F,2012,39
2012-01-30,M,2012,22
2012-01-31,F,2012,36
2012-01-31,M,2012,25
2012-02-01,F,2012,31
2012-02-01,M,2012,31
2012-02-02,F,2012,31
2012-02-02,M,2012,34
2012-02-03,F,2012,28
2012-02-03,M,2012,49
2012-02-04,F,2012,33
2012-02-04,M,2012,30
2012-02-05,F,2012,40
2012-02-05,M,2012,27
2012-02-06,F,2012,28
2012-02-06,M,2012,49
2012-02-07,F,2012,37
2012-02-07,M,2012,38
2012-02-08,F,2012,39
2012-02-08,M,2012,32
2012-02-09,F,2012,35
2012-02-09,M,2012,52
2012-02-10,F,2012,57
2012-02-10,M,2012,39
2012-02-11,F,2012,49
2012-02-11,M,2012,39
2012-02-12,F,2012,30
2012-02-12,M,2012,25
2012-02-13,F,2012,29
2012-02-13,M,2012,34
2012-02-14,F,2012,43
2012-02-14,M,2012,30
2012-02-15,F,2012,45
2012-02-15,M,2012,42
2012-02-16,F,2012,39
2012-02-16,M,2012,42
2012-02-17,F,2012,35
2012-02-17,M,2012,34
2012-02-18,F,2012,32
2012-02-18,M,2012,41
2012-02-19,F,2012,38
2012-02-19,M,2012,30
2012-02-20,F,2012,40
2012-02-20,M,2012,41
2012-02-21,F,2012,48
2012-02-21,M,2012,31
2012-02-22,F,2012,38
2012-02-22,M,2012,36
2012-02-23,F,2012,55
2012-02-23,M,2012,39
2012-02-24,F,2012,32
2012-02-24,M,2012,41
2012-02-25,F,2012,42
2012-02-25,M,2012,36
2012-02-26,F,2012,41
2012-02-26,M,2012,34
2012-02-27,F,2012,39
2012-02-27,M,2012,58
2012-02-28,F,2012,41
2012-02-28,M,2012,34
2012-02-29,F,2012,46
2012-02-29,M,2012,39
2012-03-01,F,2012,42
2012-03-01,M,2012,38
2012-03-02,F,2012,47
2012-03-02,M,2012,34
2012-03-03,F,2012,47
2012-03-03,M,2012,47
2012-03-04,F,2012,43
2012-03-04,M,2012,43
2012-03-05,F,2012,38
2012-03-05,M,2012,27
2012-03-06,F,2012,37
2012-03-06,M,2012,30
2012-03-07,F,2012,45
2012-03-07,M,2012,44
2012-03-08,F,2012,43
2012-03-08,M,2012,37
2012-03-09,F,2012,47
2012-03-09,M,2012,44
2012-03-10,F,2012,49
2012-03-10,M,2012,36
2012-03-11,F,2012,22
2012-03-11,M,2012,47
2012-03-12,F,2012,35
2012-03-12,M,2012,34
2012-03-13,F,2012,31
2012-03-13,M,2012,43
2012-03-14,F,2012,32
2012-03-14,M,2012,38
2012-03-15,F,2012,38
2012-03-15,M,2012,33
2012-03-16,F,2012,37
2012-03-16,M,2012,37
2012-03-17,F,2012,38
2012-03-17,M,2012,35
2012-03-18,F,2012,39
2012-03-18,M,2012,26
2012-03-19,F,2012,39
2012-03-19,M,2012,41
2012-03-20,F,2012,33
2012-03-20,M,2012,33
2012-03-21,F,2012,40
2012-03-21,M,2012,54
2012-03-22,F,2012,34
2012-03-22,M,2012,33
2012-03-23,F,2012,35
2012-03-23,M,2012,43
2012-03-24,F,2012,40
2012-03-24,M,2012,41
2012-03-25,F,2012,29
2012-03-25,M,2012,32
2012-03-26,F,2012,43
2012-03-26,M,2012,49
2012-03-27,F,2012,31
2012-03-27,M,2012,27
2012-03-28,F,2012,35
2012-03-28,M,2012,32
2012-03-29,F,2012,42
2012-03-29,M,2012,33
2012-03-30,F,2012,32
2012-03-30,M,2012,41
2012-03-31,F,2012,31
2012-03-31,M,2012,45
2012-04-01,F,2012,48
2012-04-01,M,2012,36
2012-04-02,F,2012,30
2012-04-02,M,2012,36
2012-04-03,F,2012,53
2012-04-03,M,2012,37
2012-04-04,F,2012,39
2012-04-04,M,2012,34
2012-04-05,F,2012,22
2012-04-05,M,2012,26
2012-04-06,F,2012,31
2012-04-06,M,2012,41
2012-04-07,F,2012,29
2012-04-07,M,2012,39
2012-04-08,F,2012,34
2012-04-08,M,2012,49
2012-04-09,F,2012,37
2012-04-09,M,2012,35
2012-04-10,F,2012,35
2012-04-10,M,2012,36
2012-04-11,F,2012,27
2012-04-11,M,2012,34
2012-04-12,F,2012,38
2012-04-12,M,2012,34
2012-04-13,F,2012,28
2012-04-13,M,2012,45
2012-04-14,F,2012,35
2012-04-14,M,2012,33
2012-04-15,F,2012,38
2012-04-15,M,2012,26
2012-04-16,F,2012,26
2012-04-16,M,2012,33
2012-04-17,F,2012,35
2012-04-17,M,2012,39
2012-04-18,F,2012,24
2012-04-18,M,2012,35
2012-04-19,F,2012,28
2012-04-19,M,2012,32
2012-04-20,F,2012,37
2012-04-20,M,2012,45
2012-04-21,F,2012,37
2012-04-21,M,2012,38
2012-04-22,F,2012,43
2012-04-22,M,2012,36
2012-04-23,F,2012,32
2012-04-23,M,2012,34
2012-04-24,F,2012,33
2012-04-24,M,2012,42
2012-04-25,F,2012,43
2012-04-25,M,2012,35
2012-04-26,F,2012,36
2012-04-26,M,2012,37
2012-04-27,F,2012,38
2012-04-27,M,2012,38
2012-04-28,F,2012,29
2012-04-28,M,2012,25
2012-04-29,F,2012,31
2012-04-29,M,2012,32
2012-04-30,F,2012,36
2012-04-30,M,2012,26
2012-05-01,F,2012,33
2012-05-01,M,2012,40
2012-05-02,F,2012,35
2012-05-02,M,2012,33
2012-05-03,F,2012,32
2012-05-03,M,2012,34
2012-05-04,F,2012,31
2012-05-04,M,2012,37
2012-05-05,F,2012,39
2012-05-05,M,2012,27
2012-05-06,F,2012,28
2012-05-06,M,2012,38
2012-05-07,F,2012,36
2012-05-07,M,2012,42
2012-05-08,F,2012,37
2012-05-08,M,2012,38
2012-05-09,F,2012,23
2012-05-09,M,2012,36
2012-05-10,F,2012,31
2012-05-10,M,2012,38
2012-05-11,F,2012,31
2012-05-11,M,2012,26
2012-05-12,F,2012,40
2012-05-12,M,2012,27
2012-05-13,F,2012,34
2012-05-13,M,2012,42
2012-05-14,F,2012,30
2012-05-14,M,2012,49
2012-05-15,F,2012,33
2012-05-15,M,2012,31
2012-05-16,F,2012,36
2012-05-16,M,2012,31
2012-05-17,F,2012,39
2012-05-17,M,2012,26
2012-05-18,F,2012,33
2012-05-18,M,2012,31
2012-05-19,F,2012,48
2012-05-19,M,2012,41
2012-05-20,F,2012,36
2012-05-20,M,2012,28
2012-05-21,F,2012,33
2012-05-21,M,2012,48
2012-05-22,F,2012,35
2012-05-22,M,2012,36
2012-05-23,F,2012,34
2012-05-23,M,2012,19
2012-05-24,F,2012,37
2012-05-24,M,2012,37
2012-05-25,F,2012,30
2012-05-25,M,2012,36
2012-05-26,F,2012,36
2012-05-26,M,2012,39
2012-05-27,F,2012,25
2012-05-27,M,2012,37
2012-05-28,F,2012,46
2012-05-28,M,2012,23
2012-05-29,F,2012,36
2012-05-29,M,2012,36
2012-05-30,F,2012,26
2012-05-30,M,2012,32
2012-05-31,F,2012,37
2012-05-31,M,2012,31
2012-06-01,F,2012,33
2012-06-01,M,2012,38
2012-06-02,F,2012,27
2012-06-02,M,2012,29
2012-06-03,F,2012,38
2012-06-03,M,2012,39
2012-06-04,F,2012,26
2012-06-04,M,2012,30
2012-06-05,F,2012,31
2012-06-05,M,2012,32
2012-06-06,F,2012,28
2012-06-06,M,2012,28
2012-06-07,F,2012,31
2012-06-07,M,2012,38
2012-06-08,F,2012,31
2012-06-08,M,2012,39
2012-06-09,F,2012,26
2012-06-09,M,2012,36
2012-06-10,F,2012,29
2012-06-10,M,2012,28
2012-06-11,F,2012,26
2012-06-11,M,2012,34
2012-06-12,F,2012,30
2012-06-12,M,2012,37
2012-06-13,F,2012,37
2012-06-13,M,2012,31
2012-06-14,F,2012,39
2012-06-14,M,2012,37
2012-06-15,F,2012,27
2012-06-15,M,2012,52
2012-06-16,F,2012,29
2012-06-16,M,2012,28
2012-06-17,F,2012,18
2012-06-17,M,2012,43
2012-06-18,F,2012,33
2012-06-18,M,2012,36
2012-06-19,F,2012,37
2012-06-19,M,2012,40
2012-06-20,F,2012,38
2012-06-20,M,2012,29
2012-06-21,F,2012,30
2012-06-21,M,2012,29
2012-06-22,F,2012,41
2012-06-22,M,2012,32
2012-06-23,F,2012,33
2012-06-23,M,2012,28
2012-06-24,F,2012,27
2012-06-24,M,2012,33
2012-06-25,F,2012,37
2012-06-25,M,2012,47
2012-06-26,F,2012,33
2012-06-26,M,2012,27
2012-06-27,F,2012,32
2012-06-27,M,2012,41
2012-06-28,F,2012,27
2012-06-28,M,2012,33
2012-06-29,F,2012,31
