month,2019,2020
1,3153,3168
2,2727,2767
3,2761,3008
4,2709,3787
5,2815,2808
6,2520,2401
7,2550,2408
8,2456,2509
9,2517,2516
10,2858,2842
11,2848,2690
12,3211,2938
